ID,都道府県コード,lat,lon,座標の出典,amenity,healthcare,name,official_name,short_name,name:ja-Hira,name:ja-Latn,name:en,opening_hours,healthcare:speciality,emergency,website,addr:full,addr:country,addr:province,addr:county,addr:city,addr:suburb,addr:quarter,addr:neighbourhood,addr:block_number,addr:housenumber,beds,source,要確認,備考,未解釈の文字列,fixme の内容
3933393101600,39,33.542832,133.542547,原データ,dentist,dentist,よしもと歯科,よしもと歯科,よしもと歯科,よしもとしか,,Yoshimoto Dental Clinic,"Mo,Tu,We,Fr,Sa 09:00-12:30,14:00-18:00; PH off; Dec 31-Jan 03 off",dentistry,,,高知県高知市竹島町１３－１　うしおえメディカルビル・イーア３Ｆ,JP,高知県,,高知市,,,竹島町,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,うしおえメディカルビル・イーア3F,
3933393101840,39,33.547435,133.514372,原データ,dentist,dentist,さかもと歯科,さかもと歯科,さかもと歯科,さかもとしか,Sakamoto Sika,,"Mo,Tu,We,Fr,Sa 09:00-18:00; Th unknown",dentistry;paediatric_dentistry,,,高知県高知市神田６２５－９,JP,高知県,,高知市,,,神田,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,営業日の木曜に時刻の記載が無いため opening_hours に unknown と書いた,,
3933393101990,39,33.57035,133.565119,原データ,dentist,dentist,かしば歯科クリニック,かしば歯科クリニック,かしば歯科,かしばしか くりにっく,,,"Mo,Tu,We,Fr 09:00-12:00,14:00-18:00; Sa 09:00-12:00,14:00-17:00; PH off; Dec 29-Jan 04 off",dentistry;orthodontics;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,http://8822818.com,高知県高知市北久保５－１７,JP,高知県,,高知市,,,北久保,5,17,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,休診日の記述「祝日週木曜日診療。」を opening_hours に変換できていない,,
3933393102030,39,33.548984,133.483442,原データ,dentist,dentist,野田歯科医院,野田歯科医院,野田歯科,のだ たくせい,,,"Mo,Tu,We,Th,Fr 09:00-12:00,14:00-18:30; Sa 09:00-12:00,14:00-17:00; PH off; Dec 30-Jan 03 off",dentistry;orthodontics;paediatric_dentistry,,,高知県高知市朝倉丁３７の１,JP,高知県,,高知市,,,朝倉丁,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,37-1,
3933393102290,39,33.580691,133.563816,原データ,dentist,dentist,ひろこの歯科クリニック,ひろこの歯科クリニック,ひろこの歯科クリニック,ひろこのしかくりにっく,,Hirokono Sika Clinic,"Mo,Tu,We,Fr 09:00-12:30,14:00-18:30; Sa 09:00-14:30; PH off; Dec 28-Jan 04 off",dentistry,,https://hirokono.ci-hp.jp/,高知県高知市薊野東町５－４３,JP,高知県,,高知市,,,薊野東町,5,43,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3933393102320,39,33.561441,133.542875,原データ,dentist,dentist,大塚矯正歯科,大塚矯正歯科,大塚矯正歯科,おおつかきょうせいしか,Ootsukakyouseishika,,,orthodontics,,,高知県高知市はりまや町２－１－２０　パシフィックビル３Ｆ,JP,高知県,,高知市,,,はりまや町二丁目,1,20,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,opening_hours から5件を除いた（開始が 06:00 より前）: 月 矯正歯科 01:00-18:00、火 矯正歯科 01:00-18:00 他3件 / opening_hours をタグ出力していない。営業日の月火水金土曜に時刻の記載が無い,パシフィックビル3F,
3933393102580,39,33.55212,133.554035,原データ,dentist,dentist,ひさのデンタルクリニック,ひさのデンタルクリニック,ひさのデンタルクリニック,ひさのでんたるくりにっく,,Hisano Dental Clinic,"Tu,We,Th 09:00-12:30,14:00-18:00; Fr,Sa 09:00-18:00; PH off; Dec 29-Jan 03,Apr 29,May 03,Aug 13 off",dentistry,,,高知県高知市北新田町１９－１９,JP,高知県,,高知市,,,北新田町,19,19,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,opening_hours から2件を除いた（開始と終了が同一。実質NULL）: 月 歯科 00:00-00:00、月 歯科 00:00-00:00 / 休診日の記述「~15日~5日」を opening_hours に変換できていない,,
3933393102900,39,33.558321,133.531801,原データ,dentist,dentist,松浦歯科医院,松浦歯科医院,松浦歯科医院,まつうらしかいいん,Matsuurashikaiin,,"Mo,Tu,We,Th,Fr 10:00-13:00,14:30-19:00; Sa 09:30-13:00; PH off; Dec 29-Jan 03 off",dentistry;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,,高知県高知市本町５－１－２　県庁前ビル２Ｆ,JP,高知県,,高知市,,,本町五丁目,1,2,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,県庁前ビル2F,
3933393103040,39,33.57503,133.531283,原データ,dentist,dentist,アーク歯科・矯正歯科クリニック,医療法人社団ティースアート　アーク歯科・矯正歯科クリニック,アーク歯科・矯正歯科クリニック,,,Ark Dental Clinic,"Mo,Tu,Th,Fr,Sa 09:30-13:30,15:00-19:00; PH off; Dec 31-Jan 03 off",dentistry;orthodontics;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,http://www.ark-dc.com/,高知県高知市一ツ橋町１丁目１４５－３,JP,高知県,,高知市,,,一ツ橋町一丁目,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,名称の先頭の「ティースアート」を運営主体とみなして name から除いた。official_name と short_name で確かめてください,,
3933393103170,39,33.567184,133.531279,原データ,dentist,dentist,いりあけ歯科クリニック,いりあけ歯科クリニック,いりあけ歯科クリニック,いりあけしかくりにっく,,,"Mo,Tu,We,Fr,Sa 09:00-12:30,14:00-18:00; PH off",dentistry;paediatric_dentistry,,,高知県高知市入明町１３－１９,JP,高知県,,高知市,,,入明町,13,19,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3933393103460,39,33.568411,133.51976,原データ,dentist,dentist,いとう歯科,いとう歯科,いとう歯科,いとうしか,Itoshika,,"Mo,Tu,We,Fr,Sa 09:00-12:30,14:00-18:00; PH off; Dec 29-Jan 03 off",dentistry,,,高知県高知市南万々２０－４０,JP,高知県,,高知市,,,南万々,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3933393103590,39,33.559653,133.594814,原データ,dentist,dentist,こまつ歯科クリニック,医療法人翠松会　こまつ歯科クリニック,こまつ歯科クリニック,,,Komatsu Dental Clinic,"Mo,Tu,We,Fr,Sa 09:00-12:30,14:00-18:00; PH off; Dec 29-Jan 04,Aug 07-Aug 12 off",dentistry;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,http://www.komatsu-dc.net,高知県高知市介良乙１００４－２０,JP,高知県,,高知市,,,介良乙,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,1004-20,
3933393103880,39,33.544755,133.500495,原データ,dentist,dentist,たにもと歯科・矯正歯科,医療法人　たにもと歯科・矯正歯科,たにもと歯科・矯正歯科,,,TANIMOTO Dental Clinic,"Mo,Tu,We,Fr,Sa 09:00-12:30,14:00-18:00; PH off; Dec 30-Jan 03,Aug 13-Aug 15 off",dentistry;orthodontics;paediatric_dentistry,,,高知県高知市朝倉東町３０－１７　アーバンビレッジ３　１Ｆ,JP,高知県,,高知市,,,朝倉東町,30,17,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,opening_hours から5件を除いた（開始と終了が同一。実質NULL）: 月 小児矯正歯科 00:00-00:00、火 小児矯正歯科 00:00-00:00 他3件,アーバンビレッジ3 1F,
3933393104180,39,33.567684,133.545988,原データ,dentist,dentist,おかざき矯正歯科クリニック,医療法人　おかざき矯正歯科クリニック,おかざき矯正歯科クリニック,,,Okazaki Orthodontic Clinic,"Mo,Tu,We,Fr,Sa 09:00-12:00,14:00-18:00; PH off; Dec 29-Jan 03 off",orthodontics,,,高知県高知市栄田町３−８−７　ＯＳビル２Ｆ,JP,高知県,,高知市,,,栄田町三丁目,8,7,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,OSビル2F,
3933393104760,39,33.569322089,133.554616301,ジオコーディング,dentist,dentist,さたけ歯科クリニック,さたけ歯科クリニック,さたけ歯科クリニック,さたけしかくりにっく,,SatakeDentalClinic,"Mo,Tu,Th,Fr,Sa 09:00-12:30,14:00-18:30; We 09:00-12:30; PH off; Dec 30-Jan 03 off",dentistry;paediatric_dentistry,,http://www.satakeshika.net,高知県高知市杉井流５－７,JP,高知県,,高知市,,,杉井流,5,7,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,,
3933393104890,39,33.565984516,133.549907673,ジオコーディング,dentist,dentist,DENTAL OFFICE PEACE,ＤＥＮＴＡＬ　ＯＦＦＩＣＥ　ＰＥＡＣＥ,ｄｅｎｔａｌ　ｏｆｆｉｃｅ　ＰＥＡＣＥ,でんたるおふぃすぴーす,,dental office PEACE,,dentistry;orthodontics;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,,高知県高知市北本町３－１０－４７　２階,JP,高知県,,高知市,,,北本町三丁目,10,47,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,"元データの座標 33, 133 がジオコーダ座標から81,078m離れているため、ジオコーダ座標を採用 / opening_hours をタグ出力していない。営業日の月火水木金土曜に時刻の記載が無い",2階,
3933393104920,39,33.564201,133.618773,原データ,dentist,dentist,いちかわ歯科,いちかわ歯科,いちかわ歯科,いちかわしか,,Ichikawa Dental Clinic,"Mo,Tu,We,Fr,Sa 09:00-11:30,14:00-18:30; PH off",dentistry,,https://ichikawashika.jp/,高知県高知市介良甲１０９０－１,JP,高知県,,高知市,,,介良甲,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,opening_hours から5件を除いた（開始と終了が同一。実質NULL）: 月 歯科 00:00-00:00、火 歯科 00:00-00:00 他3件,1090-1,
3933393105060,39,33.568164,133.508971,原データ,dentist,dentist,アポロニア歯科クリニック,アポロニア歯科クリニック,アポロニア歯科,あぽろにあしかくりにっく,,,"Mo,Tu,Fr,Sa 09:30-17:30; We 09:30-12:30,13:30-17:30; PH off; Dec 29-Jan 04 off",dentistry;orthodontics;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,https://www.9238.jp,高知県高知市福井扇町１１８２−１,JP,高知県,,高知市,,,福井扇町,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,地番のため addr:block_number と addr:housenumber をタグ出力していない,,
3933393105220,39,33.571864,133.545372,原データ,dentist,dentist,ほわいと歯科,ほわいと歯科,ほわいと歯科,ほわいとしか,Howaitosika,,"Mo,Tu,We,Fr 09:00-12:30,14:00-18:00; Th 09:00-12:30; Sa 09:00-12:30,14:00-17:00; PH off; Dec 31-Jan 03 off",dentistry;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,https://kochi-white.com,高知県高知市塩田町１５ー２１,JP,高知県,,高知市,,,塩田町,15,21,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,website に https を補った: kochi-white.com,,
3933393105350,39,33.556054,133.526462,原データ,dentist,dentist,かねこ矯正歯科,かねこ矯正歯科,かねこ矯正歯科,かねこきょうせいしか,,Kaneko Orthodontic Clinic,"Mo,Tu,We,Th,Fr,Sa 10:00-12:30,14:30-18:00; PH off; Dec 29-Jan 03,Aug 10-Aug 11 off",dentistry;orthodontics,,http://www.kaneko-orthodontic.net/,高知県高知市上町１丁目８－１３,JP,高知県,,高知市,,,上町一丁目,8,13,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3933393105480,39,33.578225,133.555034,原データ,dentist,dentist,うえた歯科医院,うえた歯科医院,うえた歯科,うえたしかいいん,,Ueta Dental Clinic,"Tu,We,Th,Fr,Sa 09:30-13:30,15:00-19:00; PH off; Dec 29-Jan 04 off",dentistry;dental_oral_maxillo_facial_surgery,,https://www.ueta-shika.com,高知県高知市薊野西町３丁目３１－１９,JP,高知県,,高知市,,,薊野西町三丁目,31,19,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3933393105510,39,33.546716235,133.541606074,ジオコーディング,dentist,dentist,ひゃっこく歯科,ひゃっこく歯科,ひゃっこく歯科,ひゃっこくしか,,Hyakkoku Dental Clinic,"Mo,Tu,We,Fr 09:00-12:30,14:30-18:00; Sa 09:00-12:30,14:00-16:30; PH off",dentistry;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,,高知県高知市百石町２丁目２４番１５号,JP,高知県,,高知市,,,百石町二丁目,24,15,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,,
3933393105770,39,33.552350787,133.504435321,ジオコーディング,dentist,dentist,田岡歯科・矯正歯科クリニック,田岡歯科・矯正歯科クリニック,田岡歯科・矯正歯科クリニック,たおかしかきょうせいしかくりにっく,Taokashika Kyouseishika Kurinikku,,"Mo,Tu,We,Fr,Sa 08:30-12:00,13:30-17:00; PH off; Dec 28-Jan 04,May 03-May 07,Aug 09-Aug 13 off",dentistry;orthodontics;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,https://taokadental.com/,高知県高知市鴨部１丁目１０－３３,JP,高知県,,高知市,,,鴨部一丁目,10,33,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,座標は住所から付与（位置レベル8） / opening_hours から1件を除いた（開始と終了が同一。実質NULL）: 水 歯科口腔外科 00:00-00:00,,
3933393106070,39,33.540718485,133.48378277,ジオコーディング,dentist,dentist,うぐるす歯科医院,医療法人　静高会　うぐるす歯科医院,うぐるす歯科医院,,,,"Mo,Tu,We,Fr,Sa 09:00-13:00,14:00-18:00; Th 09:00-13:00; Th[1,2,3] off; PH off; Dec 30-Jan 03,May 03-May 05 off",dentistry;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,http://www.ug-shika.com/,高知県高知市鵜来巣　１１－３８－９,JP,高知県,,高知市,,,鵜来巣,11,38-9,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,,
3933393106100,39,33.567361509,133.541953338,ジオコーディング,dentist,dentist,高知駅つちもと歯科,高知駅つちもと歯科,高知駅つちもと歯科,こうちえきつちもとしか,,,"Mo,Tu,We,Fr 09:00-13:00,15:00-19:00; Sa 09:00-13:00,14:00-17:00; Dec 29-Jan 03 off",dentistry;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,,高知県高知市栄田町１丁目２－２,JP,高知県,,高知市,,,栄田町一丁目,2,2,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,,
3933393106360,39,33.561212,133.522706,原データ,dentist,dentist,中村歯科診療所,中村歯科診療所,中村歯科診療所,なかむらしかしんりょうしょ,Makamurasikasinnryousyo,,"Mo,Tu,We,Th,Fr,Sa 09:00-12:30; PH off; Dec 30-Jan 03,May 06,Aug 12,Nov 04 off",dentistry,,,高知県高知市山ノ端町,JP,高知県,,高知市,,,山ノ端町,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3933393106520,39,33.5773,133.533143,原データ,dentist,dentist,えびす歯科・矯正歯科クリニック,えびす歯科・矯正歯科クリニック,えびす歯科・矯正歯科クリニック,えびすしかきょうせいしかくりにっく,,Ebisu Dental And Orthodontic Clinic,"Mo,Tu,We,Fr,Sa 09:00-12:30,14:00-18:00; PH off",dentistry;orthodontics;paediatric_dentistry,,http://www.ebisudental.jp,高知県高知市西秦泉寺８３－１,JP,高知県,,高知市,,,西秦泉寺,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3933393106650,39,33.560013,133.538175,原データ,dentist,dentist,じゅん歯科クリニック,じゅん歯科クリニック,じゅん歯科クリニック,じゅんしかくりにっく,,junshika clinic,"Mo,Tu,We,Fr 09:30-13:30,15:00-18:30; Sa 09:30-13:30,15:00-17:00; PH off; Dec 28-Jan 03,Aug 09-Aug 12 off",dentistry;dental_oral_maxillo_facial_surgery,,http://www.jun-shika.com/index.htm,高知県高知市帯屋町,JP,高知県,,高知市,,,,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,営業曜日と時刻が食い違う曜日が1件。曜日フラグを採用（営業日と同一時刻のため一律入力とみなす）,帯屋町,
3933393106780,39,33.568026,133.545985,原データ,dentist,dentist,AAf橋本歯科医院,ＡＡｆ橋本歯科医院,ＡＡｆ橋本歯科医院,えーえーえふはしもとしかいいん,Aaf Hashimoto Shika Iin,,"Mo,Tu,Th,Fr,Sa 09:00-13:00,14:00-18:00; PH off; Dec 30-Jan 03 off",dentistry;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,http://www.aaf-dent.jp/,高知県高知市栄田町３丁目１２－１９　ポルテス１階西,JP,高知県,,高知市,,,栄田町三丁目,12,19,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,ポルテス1階西,
3933393107110,39,33.565621566,133.558504065,ジオコーディング,dentist,dentist,ソフィアデンタル,ソフィアデンタル,ソフィアデンタル,そふぃあでんたる,,sophiadental,"Mo,Tu,We,Th 09:00-12:30,14:00-17:30; Fr 09:00-12:30,14:30-17:30; Sa 09:00-12:30,14:00-17:00; Th[1,3,5] off; Sa[2,4] off; PH off; Dec 29-Jan 03 off",dentistry;orthodontics;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,http://www.sophiadental.or.jp,高知県高知市北金田１１－２２,JP,高知県,,高知市,,,北金田,11,22,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,,
3933393107240,39,33.544339081,133.493468674,ジオコーディング,dentist,dentist,あさくら歯科・矯正歯科,あさくら歯科・矯正歯科,あさくら歯科・矯正歯科,あさくらしかきょうせいしか,Asakurashikakyouseishika,,"Mo,Tu,Th,Fr,Sa 09:00-13:00,14:30-18:30; We 09:00-13:00; PH off; Dec 31-Jan 03,Aug 13-Aug 15 off",dentistry;orthodontics;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,,高知県高知市朝倉横町２３番７－６号,JP,高知県,,高知市,,,朝倉横町,23,7-6,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,号,
3933393107370,39,33.57040762100001,133.556582673,ジオコーディング,dentist,dentist,広末歯科矯正,広末歯科矯正,広末歯科矯正,ひろすえしかきょうせい,,,"Tu,We,Th,Fr,Sa 09:30-18:30; PH off",orthodontics,,,高知県高知市杉井流１２番７号,JP,高知県,,高知市,,,杉井流,12,7,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,,
3933393107400,39,33.569737,133.566177,原データ,dentist,dentist,はみがき歯科クリニック,はみがき歯科クリニック,はみがき歯科クリニック,はみがきしかくりにっく,,Hamigaki Dental Clinic,"Mo,Tu,We,Th,Fr,Sa 09:00-13:00,14:30-18:30; PH off",dentistry,,,高知県高知市北久保１８－１,JP,高知県,,高知市,,,北久保,18,1,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3933393107660,39,33.566165,133.491025,原データ,dentist,dentist,アール・ヴェール歯科,アール・ヴェール歯科,アール・ヴェール歯科,あーる・ゔぇーるしか,,,"Mo,Tu,Sa 09:00-12:30,14:00-18:00; We,Fr 09:00-12:30,14:00-17:00; PH off",dentistry;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,,高知県高知市西塚ノ原７９－６,JP,高知県,,高知市,,,西塚ノ原,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3933393108540,39,33.570272,133.557859,原データ,dentist,dentist,まつざわ歯科クリニック,まつざわ歯科クリニック,まつざわ歯科クリニック,まつざわしかくりにっく,,matsuzawa dental clinic,"Mo,Tu,Th,Fr,Sa 08:30-18:15; PH off; Dec 29-Jan 03,Aug 13-Aug 15 off",dentistry;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,https://www.matsuzawa-shika.com,高知県高知市杉井流１４－２０,JP,高知県,,高知市,,,杉井流,14,20,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3933393108700,39,33.568649553,133.537053956,ジオコーディング,dentist,dentist,あたご歯科,あたご歯科,あたご歯科,あたごしか,,Atago DentalCLINIC,"Mo,Tu,We,Th,Fr,Sa 09:00-12:00,14:00-17:00; PH off; Dec 29-Jan 03,Aug 09-Aug 12,Dec 24 off",dentistry;paediatric_dentistry,,http://httbi.itp.he.jp/0888568214,高知県高知市愛宕町２丁目２０番１０号,JP,高知県,,高知市,,,愛宕町二丁目,20,10,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,,
3933393108830,39,33.557912,133.508567,原データ,dentist,dentist,横田歯科クリニック,横田歯科クリニック,横田歯科,よこたしかくりにっく,,Yokota Dental Clinic,"Mo,Tu,Th,Fr 09:00-12:30,14:00-18:00; Sa 09:00-12:30,14:00-17:00; PH off",dentistry;dental_oral_maxillo_facial_surgery;paediatric_dentistry,,http://www.yokotadental.jp,高知県高知市旭駅前町３ー３,JP,高知県,,高知市,,,旭駅前町,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3933393108960,39,33.557985325,133.522501431,ジオコーディング,dentist,dentist,たかぎ歯科,たかぎ歯科,たかぎ歯科,たかぎしか,Takagi Shika,,"Mo,Tu,We,Th,Fr,Sa 09:00-14:00,15:00-18:30; PH off; Dec 28-Jan 04,Mar 15,Mar 28,Apr 30-May 05,May 18 off",dentistry;orthodontics;paediatric_dentistry,,,高知県高知市上町３丁目５－１１,JP,高知県,,高知市,,,上町三丁目,5,11,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,,
