ID,都道府県コード,lat,lon,座標の出典,amenity,healthcare,name,official_name,short_name,name:ja-Hira,name:ja-Latn,name:en,opening_hours,healthcare:speciality,emergency,website,addr:full,addr:country,addr:province,addr:county,addr:city,addr:suburb,addr:quarter,addr:neighbourhood,addr:block_number,addr:housenumber,beds,source,要確認,備考,未解釈の文字列,fixme の内容
3922393175170,39,33.568949,133.543367,原データ,doctors,doctor,駅前クリニック,駅前クリニック,駅前クリニック,えきまえくりにっく,,Ekimae clinic,"Mo,Tu,Th,Fr 10:00-13:00,14:30-18:30; We 10:00-13:00; Sa 10:00-13:00,14:30-18:00; PH off; Dec 31-Jan 03 off",internal;neurosurgery,,https://ekimae-clinic.jp/,高知県高知市新本町１丁目１４ー３メディパーク高知駅３階,JP,高知県,,高知市,,,新本町一丁目,14,3,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,メディパーク高知駅3階,
3922393180220,39,33.540918,133.483896,原データ,doctors,doctor,なかの耳鼻咽喉科,なかの耳鼻咽喉科,なかの耳鼻咽喉科,なかのじびいんこうか,,NAKANO ENT CLINIC,"Mo,Tu,Th,Fr 09:00-12:30,14:30-18:00; Sa 09:00-12:30,14:00-17:00; PH off; Dec 30-Jan 03 off",otolaryngology,,https://nakanojibika.com/,高知県高知市鵜来巣１１ー３８ー１０　あさくらメディカルビル２Ｆ,JP,高知県,,高知市,,,鵜来巣,11,38-10,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,あさくらメディカルビル2F,
3922393180640,39,33.559089,133.556534,原データ,doctors,doctor,けやまクリニック,医療法人薫風会　けやまクリニック,けやまクリニック,,,,"Mo,Tu,We,Fr 09:00-12:30,14:00-17:30; Th 09:00-13:00; Sa 09:00-13:00,14:00-16:30; PH off; Dec 31-Jan 03 off",plastic_surgery;gynaecology;dermatology,,https://keyama-clinic.com,高知県高知市知寄町一丁目１番２７号,JP,高知県,,高知市,,,知寄町一丁目,1,27,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922393180800,39,33.558913075,133.537003833,ジオコーディング,doctors,doctor,エミナルクリニック高知院,エミナルクリニック高知院,,えみなるくりにっくこうちいん,,,"Mo,Tu,We,Th,Fr,Sa,Su 10:00-14:00,15:00-20:00",dermatology,,,高知県高知市本町２丁目２−２９畑山ビル３階,JP,高知県,,高知市,,,本町二丁目,2,29,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,畑山ビル3階,
3922393180930,39,33.56195331,133.543396352,ジオコーディング,doctors,doctor,TCB 東京中央美容外科・TCB スキンクリニック 高知院,ＴＣＢ　東京中央美容外科・ＴＣＢ　スキンクリニック　高知院,ＴＣＢ高知院,てぃーしーびー とうきょうちゅうおうびようげか・てぃーしーびー すきんくりにっく こうちいん,,Tokyo Chuo Cosmetic Surgery Kochi Clinic,"Mo,Tu,We,Th,Fr,Sa,Su,PH 09:00-19:00; Jan 01-Jan 02 off",plastic_surgery;dermatology,,https://aoki-tsuyoshi.com/,高知県高知市はりまや町二丁目３番３号はりまやビル１階・２階,JP,高知県,,高知市,,,はりまや町二丁目,3,3,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,はりまやビル1階・2階,
3922393182790,39,33.546394905,133.498248711,ジオコーディング,doctors,doctor,ひよこクリニック,ひよこクリニック,,ひよこくりにっく,,,"We,Th,Fr 11:00-14:00,15:00-18:00; PH off",internal;dermatology;psychiatry,,,高知県高知市朝倉東町２５－３ムーンハウス３階３０１,JP,高知県,,高知市,,,朝倉東町,25,3,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,ムーンハウス3階301,
3922393183090,39,33.571031,133.533899,原データ,doctors,doctor,やまと診療所高知,やまと診療所高知,,やまとしんりょうじょこうち,,,"Mo,Tu,We,Fr 09:00-13:00,14:00-18:00; Sa 09:00-13:00; PH off; Dec 29-Jan 03 off",internal;paediatrics,,https://kochi.yamatoclinic.org/,高知県高知市吉田町２－８,JP,高知県,,高知市,,,吉田町,2,8,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,休診日の記述「土曜日午後」を opening_hours に変換できていない,,
3922393183210,39,33.559703,133.543363,原データ,doctors,doctor,湘南美容クリニック高知院,湘南美容クリニック高知院,,しょうなんびようくりにっくこうちいん,,Shonan Beauty Clinic Kouchi-in,"Tu,We,Fr,Sa,Su,PH 09:00-18:00; Jan 01 off",plastic_surgery;dermatology,,https://www.s-b-c.net/clinic/branch/kouchi/,高知県高知市はりまや町１丁目５番１号　電鉄ターミナルビル６階,JP,高知県,,高知市,,,はりまや町一丁目,5,1,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,電鉄ターミナルビル6階,
3922393185300,39,33.559181698,133.52342255,ジオコーディング,doctors,doctor,ほそぎ診療所,社会医療法人　仁生会　ほそぎ診療所,,,,,"Mo,Tu,We,Th,Fr 09:30-12:30,13:30-17:30; PH off || off ""年末年始は休診""",internal,,,高知県高知市大膳町１番２５号,JP,高知県,,高知市,,,大膳町,1,25,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,,
3922393187030,39,33.559599,133.561359,原データ,doctors,doctor,菜の花診療所,医療法人　鳴子会　菜の花診療所,菜の花診療所,,,,"Mo,Tu,Th,Fr,Sa 09:00-12:30,13:30-18:00; PH off; Dec 28-Jan 03,Aug 10 off",psychiatry,,https://www.nanohana-cl.jp/inquiry.html,高知県高知市東雲町２番１５号,JP,高知県,,高知市,,,東雲町,2,15,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,休診日の記述「-12」を opening_hours に変換できていない,,
3922393190870,39,33.572081,133.553243,原データ,doctors,doctor,高知なないろ在宅クリニック,高知なないろ在宅クリニック,,こうちなないろざいたくくりにっく,,,"Mo,Tu,We,Th,Fr 09:00-12:00,13:00-17:00; PH off",internal,,,高知県高知市比島町２丁目１３番６号,JP,高知県,,高知市,,,比島町二丁目,13,6,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395100990,39,33.559721,133.531112,原データ,doctors,doctor,高知診療所,地方職員共済組合　高知診療所,地方職員共済組合　高知診療所,,,,Mo 15:30-16:30; Tu 09:30-10:30; Th 10:00-12:00; Fr 14:30-16:30; PH off; Dec 29-Jan 03 off,internal,,,高知県高知市丸ノ内１丁目２－２０,JP,高知県,,高知市,,,丸ノ内一丁目,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,opening_hours から9件を除いた（開始と終了が同一。実質NULL）: 月 内科 00:00-00:00、金 内科 00:00-00:00 他7件 / 番地が住居表示にも地番にも見つからないため addr:block_number と addr:housenumber をタグ出力していない,,
3922395103050,39,33.548882,133.544123,原データ,doctors,doctor,潮江皮膚科診療所,医療法人玉木会　潮江皮膚科診療所,潮江皮膚科診療所,,,,"Mo,Tu,We,Fr 09:00-12:00,14:00-17:30; Th,Sa 09:00-12:00; PH off; Dec 30-Jan 04,Jun 07-Jun 08,Aug 13,Aug 15,Nov 28 off",dermatology,,,高知県高知市百石町　２ー７ー１３,JP,高知県,,高知市,,,百石町二丁目,7,13,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,opening_hours から8件を除いた（開始と終了が同一。実質NULL）: 木 皮膚科 00:00-00:00、土 皮膚科 00:00-00:00 他6件 / 休診日の記述「8月14月」を opening_hours に変換できていない,,
3922395104930,39,33.557404,133.532806,原データ,clinic,clinic,国見産婦人科,国見産婦人科,国見産婦人科,くにみさんふじんか,Kunimisanfujinka,,"Mo,Tu,Th,Fr,Sa 09:00-13:00,15:00-17:15; PH off; Dec 30-Jan 03 off",gynaecology,,https://kunimi-baby.sakura.ne.jp/,高知県高知市本町４－２－３０,JP,高知県,,高知市,,,本町四丁目,2,30,19,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,opening_hours から5件を除いた（開始と終了が同一。実質NULL）: 月 産婦人科 00:00-00:00、火 産婦人科 00:00-00:00 他3件,,
3922395106110,39,33.55811,133.528929,原データ,doctors,doctor,猿田皮膚科診療所,猿田皮膚科診療所,猿田皮膚科診療所,さるたひふかしんりょうしょ,Saruta Hihuka Shinryosho,,"Mo,Tu,We,Th,Fr 09:00-17:15; Sa 09:00-12:00; PH off; Dec 29-Jan 04 off",dermatology,,,高知県高知市升形４－２５,JP,高知県,,高知市,,,升形,4,25,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395108000,39,33.562859,133.535112,原データ,doctors,doctor,出原診療所,出原診療所,出原診療所,ではらしんりょうしょ,Dehara Shinryosho,,"Mo,Tu,We,Fr 09:00-12:00,14:00-17:15; Th,Sa 09:00-12:00; PH off; Dec 31-Jan 03 off",internal;anaesthetics,,,高知県高知市永国寺町,JP,高知県,,高知市,,,永国寺町,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,opening_hours から12件を除いた（開始と終了が同一。実質NULL）: 月 内科 00:00-00:00、火 内科 00:00-00:00 他10件,,
3922395109300,39,33.567808,133.541559,原データ,doctors,doctor,純クリニック,純クリニック,純クリニック,じゅんくりにっく,Junkulinikku,,"Mo,Tu,We,Th,Fr 09:00-12:30,14:00-17:30; PH off; Aug 07-Aug 08,Dec 29 off",internal;orthopaedics,,,高知県高知市栄田町１丁目２－１６,JP,高知県,,高知市,,,栄田町一丁目,2,16,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,休診日の記述「30日31日」を opening_hours に変換できていない,,
3922395112560,39,33.509932,133.54366,原データ,doctors,doctor,塩見整形外科,塩見整形外科,塩見整形,しおみせいけいげか,,,"Mo,Tu,We,Fr 09:00-12:30,14:00-17:30; Th,Sa 09:00-12:30; PH off",internal;surgery;orthopaedics;physiatry,,,高知県高知市瀬戸南町１ー２ー３０,JP,高知県,,高知市,,,瀬戸南町一丁目,2,30,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395112690,39,33.565096,133.614009,原データ,doctors,doctor,けら小児科アレルギー科,けら小児科アレルギー科,けら小児科アレルギー科,けらしょうにかあれるぎーか,,Kera Child & Allergy Clinic,"Mo,Tu,We,Th,Fr 09:00-12:30,14:00-17:30; Sa 09:00-13:00; PH off || off ""お盆・年末年始は休診""",internal;paediatrics;allergology,,https://www.kera-ped.com,高知県高知市介良３５２－１,JP,高知県,,高知市,,,介良,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395113280,39,33.571855,133.538022,原データ,doctors,doctor,三宮心療クリニック,医療法人三宮会　三宮心療クリニック,三宮心療クリニック,,,Sannomiya Mental Clinic,"Mo,Tu,We 09:00-12:00,13:30-19:00; Th 09:00-12:00,13:30-17:00; Fr 09:00-12:00; PH off; Dec 30-Jan 03 off",psychiatry,,,高知県高知市愛宕町３丁目１１番２７号,JP,高知県,,高知市,,,愛宕町三丁目,11,27,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395113440,39,33.57768,133.536585,原データ,doctors,doctor,織田医院,織田医院,織田医院,おだいいん,,Oda Clinic,"Mo,Tu,We 09:00-12:00,14:00-17:00; Fr 09:00-12:00,14:00-18:00; Sa 09:00-12:00,14:00-16:00; PH off; Dec 31-Jan 03 off",ophthalmology,,,高知県高知市愛宕山１００,JP,高知県,,高知市,,,愛宕山,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,100,
3922395113600,39,33.550309,133.483789,原データ,doctors,doctor,藤井クリニック,藤井クリニック,藤井クリニック,ふじいくりにっく,,FUJII clinic,"Mo,Tu,We,Fr 09:00-12:00,16:00-19:00; Sa 09:00-12:00,14:00-17:00; Th unknown; PH off; Jan 02-Jan 03 off",internal;gastroenterology,,,高知県高知市朝倉乙９８８,JP,高知県,,高知市,,,朝倉乙,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,営業日の木曜に時刻の記載が無いため opening_hours に unknown と書いた,988,
3922395114290,39,33.561699,133.596275,原データ,doctors,doctor,伊藤整形外科,伊藤整形外科,伊藤整形外科,いとうせいけいげか,Itoseikeigeka,,"Mo,We 09:00-18:00; Tu,Fr 09:00-19:00; Th 09:00-12:30; Sa 09:00-16:30; PH off; Dec 30-Jan 03 off",orthopaedics;physiatry,,,高知県高知市介良乙１０４９,JP,高知県,,高知市,,,介良乙,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,1049,
3922395115330,39,33.557809,133.50934,原データ,doctors,doctor,あさひ石川クリニック,医療法人しぶや会　あさひ石川クリニック,あさひ石川クリニック,,,Asahiisikawa Clinic,"Mo,Tu,Th,Fr 08:30-12:30,14:00-17:30; We 08:30-12:30; Sa 08:30-12:30,14:00-16:00; PH off; Dec 31-Jan 03 off",internal;cardiology;gastroenterology;surgery;physiatry;radiology,,,高知県高知市中須賀町１０７,JP,高知県,,高知市,,,中須賀町,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395115750,39,33.546037,133.487178,原データ,doctors,doctor,もりもと整形外科・内科,もりもと整形外科・内科,もりもと整形外科・内科,もりもとせいけいげかないか,,Morimoto Orth.Clinic,"Mo,Tu,We,Fr 09:00-12:30,15:00-19:00; Sa 09:00-12:30,14:00-16:00; PH off; Dec 30-Jan 03 off",internal;orthopaedics;physiatry,,http://morimotoseikei.jp/,高知県高知市朝倉本町,JP,高知県,,高知市,,,,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,朝倉本町,
3922395117480,39,33.565242,133.544794,原データ,doctors,doctor,くぼぞえ外科胃腸内科,くぼぞえ外科胃腸内科,くぼぞえ外科・胃腸内科,くぼぞえ げかいちょうないか,,Kubozoe Geka Ichounaika Clinic,"Mo,Tu,Th,Fr 09:00-13:00,14:00-18:00; We,Sa 09:00-13:00; PH off; Dec 29-Jan 03 off",internal;gastroenterology;surgery;proctology;orthopaedics;physiatry;radiology,,http://www.myclinic.ne.jp/kubozoe/,高知県高知市相生町１－２０,JP,高知県,,高知市,,,相生町,1,20,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395118070,39,33.556775,133.51739,原データ,doctors,doctor,刈谷皮膚科,刈谷皮膚科,刈谷皮フ科,かりやひふか,,Kariya Skin Clinic,"Mo,Tu,We,Th,Fr,Sa 09:00-17:30; PH off; Dec 30-Jan 03 off",dermatology,,,高知県高知市上町５ー５ー１６,JP,高知県,,高知市,,,上町五丁目,5,16,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,opening_hours から12件を除いた（開始と終了が同一。実質NULL）: 月 皮膚科 00:00-00:00、火 皮膚科 00:00-00:00 他10件,,
3922395119820,39,33.556702,133.572668,原データ,doctors,doctor,福森内科クリニック,福森内科クリニック,福森内科クリニック,ふくもりないかくりにっく,,Fukumori Medical Clinic of Internal Medicine,"Mo,Tu,Fr 08:50-12:30,14:10-18:00; We,Th,Sa 08:50-12:30,15:30-18:00; PH off; Jan 03,Aug 09-Aug 13 off || off ""GW・お盆は休診""",internal;gastroenterology;radiology,,http://www.fukumorinaikaclinic.jp,高知県高知市葛島２ー３ー２１,JP,高知県,,高知市,,,葛島二丁目,3,21,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395120510,39,33.549478,133.505453,原データ,doctors,doctor,かもだの診療所,かもだの診療所,かもだの診療所,かもだのしんりょうじょ,,Kamodano clinic,"Mo,Tu,We,Fr 09:00-12:00,15:30-18:30; Th 09:00-12:00,14:00-17:00; Sa 09:00-13:00; PH off; Dec 30-Jan 03 off",internal;surgery;proctology,,http://www.kamodano-cl.jp/,高知県高知市鴨部２丁目１－１６,JP,高知県,,高知市,,,鴨部二丁目,1,16,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395121070,39,33.508838,133.543932,原データ,doctors,doctor,梅原産科婦人科,梅原産科婦人科,梅原産科婦人科,うめはらさんかふじんか,,UMEHARA OB GYN CLINIC,"Mo,Tu 09:00-13:00,14:30-18:00; We,Fr,Sa 09:00-13:00,14:30-19:00; Su 09:00-12:00; PH off; Dec 30-Jan 03 off",gynaecology,,,高知県高知市瀬戸南町２ー１ー１０,JP,高知県,,高知市,,,瀬戸南町二丁目,1,10,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395121100,39,33.560079,133.52784,原データ,doctors,doctor,高知市休日夜間急患センター・平日夜間小児急患セン夕ー,高知市休日夜間急患センター・平日夜間小児急患セン夕ー,高知市急患セン夕ー,こうちしきゅうじつやかんきゅうかんせんたー へいじつやかんしょうにきゅうかんせんたー,,KOCHI CITY EMERGENCY CASE CENTER,"Mo,Tu,We,Th,Fr 20:00-23:00; Sa 20:00-08:00; Su,PH 09:00-12:00,13:00-17:00,18:00-22:00",internal;paediatrics;ophthalmology;otolaryngology,,https://www.kochi-med.or.jp/emergency_center/,高知県高知市丸ノ内,JP,高知県,,高知市,,,,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,丸ノ内,
3922395121230,39,33.55104,133.492174,原データ,doctors,doctor,川村整形外科,川村整形外科,川村整形外科,かわむらせいけいげか,Kawamura Seikeigeka,,"Mo,Tu,We,Th,Fr 09:00-13:00,14:00-17:30; Sa 09:00-12:30; PH off; Dec 31-Jan 03 off",internal;orthopaedics;physiatry;anaesthetics,,,高知県高知市曙町１丁目１９ー１,JP,高知県,,高知市,,,曙町一丁目,19,1,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395121650,39,33.546695,133.491939,原データ,doctors,doctor,山﨑内科泌尿器科,山﨑内科泌尿器科,山﨑内科泌尿器科,やまさきないかひにょうきか,Yamasaki Naika Hinyokika,,"Mo,Tu,We,Th,Fr 09:00-12:15,14:00-17:30; Sa 09:00-12:15; PH off; Jan 01-Jan 03 off",internal;endocrinology;gastroenterology;allergology;paediatrics;urology;radiology,,,高知県高知市朝倉横町１０ー４５,JP,高知県,,高知市,,,朝倉横町,10,45,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395121810,39,33.558929982,133.552561093,ジオコーディング,doctors,doctor,森本眼科内科,森本眼科内科,森本眼科内科,もりもとがんかないか,Morimotogankanaika,,"Mo,Tu,We,Th,Fr 09:00-13:00,14:00-18:00; Sa 09:00-13:00; PH off; Dec 30-Jan 03 off",ophthalmology,,,高知県高知市中宝永町７ー２１,JP,高知県,,高知市,,,中宝永町,7,21,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,座標は住所から付与（位置レベル8）,,
3922395121940,39,33.517149,133.572429,原データ,doctors,doctor,誠内科,誠内科,誠内科,せいないか,Seinaika,,"Mo,Tu,We,Fr 09:00-13:00,14:30-17:30; Th,Sa 09:00-13:00; PH off; Dec 30-Jan 03 off",internal;cardiology,,https://select-type.com/p/seinaika-home-mobile,高知県高知市仁井田４３５０－２,JP,高知県,,高知市,,,仁井田,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395124000,39,33.576704,133.646842,原データ,doctors,doctor,山本循環器内科・眼科,医療法人清流会山本循環器内科・眼科,山本循環器内科・眼科,,,Yamamoto Clinic,"Mo,Tu,We,Th,Fr 08:30-12:00,13:30-18:00; Sa 08:30-12:00; PH off; Dec 30-Jan 03,Sep 24,Dec 24 off",internal;cardiology;ophthalmology;radiology,,http://www.dryumiclinic.com/248896284,高知県南国市駅前町３－１－４１,JP,高知県,,南国市,,,駅前町三丁目,1,41,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,名称の先頭の「清流会」を運営主体とみなして name から除いた。official_name と short_name で確かめてください / opening_hours から15件を除いた（開始と終了が同一。実質NULL）: 月 内科 00:00-00:00、火 内科 00:00-00:00 他13件,,
3922395124420,39,33.574482,133.646945,原データ,doctors,doctor,吉本皮膚科,吉本皮膚科,吉本皮膚科,よしもとひふか,,,"Mo,Tu,We,Fr,Sa 09:00-12:30,14:30-18:00; PH off; Dec 31-Jan 03 off",dermatology,,,高知県南国市大そね甲１６９８－１,JP,高知県,,南国市,,,,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,大そね甲1698-1,
3922395124680,39,33.572601,133.646795,原データ,doctors,doctor,信貴耳鼻咽喉科,信貴耳鼻咽喉科,しぎ耳鼻科,しぎじびいんこうか,,,"Tu,Th 09:00-13:00,14:30-17:30; We,Fr 09:00-13:00,14:30-17:30,18:00-20:00; Sa 09:00-13:00,14:00-16:00; PH off; Dec 29-Jan 04 off",otolaryngology,,,高知県南国市大そね甲１７７０ー６,JP,高知県,,南国市,,,,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,大そね甲1770-6,
3922395124840,39,33.571043,133.647331,原データ,doctors,doctor,井坂皮フ科,井坂皮フ科,井坂皮フ科,いさか ひふか,Isaka Hihuka,,"Mo,Tu,Th,Fr 09:00-13:00,14:00-18:00; We 09:00-13:00; Sa 09:00-13:00,14:00-16:00; PH off; Dec 31-Jan 03 off",dermatology,,,高知県南国市大そね甲１５６５,JP,高知県,,南国市,,,,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,大そね甲1565,
3922395125980,39,33.547966,133.429405,原データ,doctors,doctor,宮内医院,宮内医院,宮内医院,みやうちいいん,Miyauchi Iin,,"Mo,Tu,We,Fr 09:00-12:30,14:00-18:00; Sa 09:00-13:00; PH off; Dec 30-Jan 03 off",otolaryngology,,,高知県吾川郡いの町新町２９番地１,JP,高知県,吾川郡,いの町,,,新町,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395126310,39,33.552808,133.452679,原データ,doctors,doctor,山内内科,山内内科,山内内科,やまうちないか,,yamauchi clinic,"Mo,Tu,Th,Fr 09:00-12:00,13:00-18:00; We,Sa 09:00-12:00; PH off; Dec 29-Jan 03 off || off ""お盆は休診""",internal;cardiology;gastroenterology;paediatrics;radiology,,,高知県吾川郡いの町枝川２４７－１１,JP,高知県,吾川郡,いの町,,,枝川,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395127030,39,33.505402,133.460535,原データ,doctors,doctor,春野診療所,春野診療所,春野診療所,はるのしんりょうしょ,Haruno Shinryosho,,"Mo,Tu,We,Fr 09:00-12:00,13:00-15:30; PH off; Dec 29-Jan 03 off",internal,,,高知県高知市春野町弘岡上１３６,JP,高知県,,高知市,,,春野町弘岡上,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395127160,39,33.629581,133.303452,原データ,doctors,doctor,高岩診療所,高岩診療所,高岩診療所,たかいわしんりょうしょ,Takaiwa Shinryosyo,,"Mo,We,Fr 10:15-12:00,13:30-15:00; Tu,Th,Sa 10:15-12:00; PH off; Dec 30-Jan 03 off",internal,,https://okamotokai-sakurahospital.jimdofree.com/%E9%96%A2%E9%80%A3%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97/%E9%AB%98%E5%B2%A9%E8%A8%BA%E7%99%82%E6%89%80/,高知県吾川郡いの町下八川甲３５０番地１,JP,高知県,吾川郡,いの町,,,下八川甲,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,350-1,
3922395127740,39,33.558813,133.564103,原データ,doctors,doctor,秋沢内科,秋沢内科,秋沢内科,あきざわないか,,Akizawa Clinic of Internalmedicine,"Mo,Tu,We,Th,Fr 09:00-12:30,13:30-18:00; Sa 09:00-12:00; PH off; Dec 29-Jan 03 off",internal;cardiology;gastroenterology;psychiatry,,http://nttbj.itp.ne.jp/0888823770/index.html,高知県高知市東雲町８ー４７,JP,高知県,,高知市,,,東雲町,8,47,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395127870,39,33.571108,133.536997,原データ,doctors,doctor,(医)福井小児科・内科・循環器科,（医）福井小児科・内科・循環器科,福井小児科・内科,(い)ふくいしょうにか ないか じゅんかんきか,,,"Mo,Tu,We,Fr 08:40-17:30; Th 08:40-12:30; Sa 08:40-13:00; PH off; Dec 31-Jan 03,Dec 24 off",internal;cardiology;paediatrics,,http://www.fukui-shonika.jp/,高知県高知市愛宕町３－１２－３,JP,高知県,,高知市,,,愛宕町三丁目,12,3,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395128200,39,33.57183,133.646973,原データ,doctors,doctor,いちはら内科小児科,医療法人穂尚会いちはら内科小児科,いちはら内科小児科,,,,"Mo,We,Fr 08:30-12:30,14:30-18:00; Tu 08:30-12:30,15:30-18:00; Sa 08:30-12:30,14:00-16:00; PH off; Dec 30-Jan 03,Aug 14-Aug 15 off",internal;paediatrics,,,高知県南国市大埇甲１７７５ー１,JP,高知県,,南国市,,,大埇甲,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,名称の先頭の「穂尚会」を運営主体とみなして name から除いた。official_name と short_name で確かめてください,1775-1,
3922395128590,39,33.559757,133.589053,原データ,doctors,doctor,山崎耳鼻咽喉科,山崎耳鼻咽喉科,山崎耳鼻咽喉科,やまさきじびいんこうか,,Yamasaki ENT Clinic,"Mo,Tu,We,Fr 09:00-12:30,14:00-18:00; Sa 09:00-12:30,14:00-16:00; PH off; Dec 29-Jan 03 off",otolaryngology,,http://wwwa.pikara.ne.jp/yamasaki3387,高知県高知市高須２丁目１７ー２８,JP,高知県,,高知市,,,高須二丁目,17,28,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395128620,39,33.631201,133.526802,原データ,doctors,doctor,高知市土佐山へき地診療所,高知市土佐山へき地診療所,土佐山診療所,こうちしとさやまへきちしんりょうしょ,,,"Mo,Tu,Th,Fr 09:00-12:00,13:30-17:00; We 09:00-12:00; PH off; Dec 29-Jan 03 off",internal,,,高知県高知市土佐山桑尾１８４２－２,JP,高知県,,高知市,,,土佐山桑尾,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395129760,39,33.546326,133.410711,原データ,doctors,doctor,田村カルディオクリニック,医療法人波川会　田村カルディオクリニック,田村カルディオクリニック,,,Tamura Cardio Clinic,"Mo,Tu,We,Th,Fr 09:00-18:00; Sa 09:00-12:30; PH off; Jan 01-Jan 03,Aug 13,Dec 30 off",internal;cardiology;surgery;orthopaedics,,http://www.tamura-cardioclinic.com/,高知県吾川郡いの町波川５６３,JP,高知県,吾川郡,いの町,,,波川,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,opening_hours から48件を除いた（開始と終了が同一。実質NULL）: 月 内科 00:00-00:00、火 内科 00:00-00:00 他46件,563,
3922395129920,39,33.543727,133.500704,原データ,doctors,doctor,土佐整形外科,医療法人田中会　土佐整形外科,土佐整形外科,,,,"Mo,Tu,Th,Fr 09:00-12:00,13:30-17:30; Sa 09:00-12:00; PH off; Dec 31-Jan 03 off",orthopaedics;physiatry,,https://tosa-seikei.jp/,高知県高知市朝倉甲５０ー６,JP,高知県,,高知市,,,朝倉甲,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,50-6,
3922395130320,39,33.554232,133.5439,原データ,doctors,doctor,藤田皮フ科,藤田皮フ科,藤田皮フ科,ふじたひふか,Fujita Hifuka,,"Mo,Tu,We,Th,Fr,Sa 09:00-12:30,13:30-18:00; PH off; Dec 29-Jan 03 off",dermatology,,,高知県高知市梅ノ辻５ー２５,JP,高知県,,高知市,,,梅ノ辻,5,25,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3922395130750,39,33.551699,133.470735,原データ,doctors,doctor,こうない坂医院,こうない坂医院,こうない坂医院,こうないざかいいん,Kounaizaka Iin,,"Mo,Tu,We,Th,Fr 09:00-12:00,13:00-17:30; Sa 09:00-12:00; PH off; Dec 30-Jan 03 off",dermatology;urology,,,高知県高知市朝倉丙１９１７ー３,JP,高知県,,高知市,,,朝倉丙,,,,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,1917-3,
