ID,都道府県コード,lat,lon,座標の出典,amenity,healthcare,name,official_name,short_name,name:ja-Hira,name:ja-Latn,name:en,opening_hours,healthcare:speciality,emergency,website,addr:full,addr:country,addr:province,addr:county,addr:city,addr:suburb,addr:quarter,addr:neighbourhood,addr:block_number,addr:housenumber,beds,source,要確認,備考,未解釈の文字列,fixme の内容
3911395100850,39,33.555577,133.474648,原データ,hospital,hospital,仁泉会朝倉病院,特定医療法人仁泉会朝倉病院,朝倉病院,,,Asakura Hospital,"Mo,Tu,We,Th,Fr 09:00-17:00; Sa 09:00-12:30; PH off; Dec 30-Jan 03 off",internal;cardiology;gastroenterology;neurology;psychiatry;physiatry;radiology,,http://asakura-hospital.jp,高知県高知市朝倉丙１６５３－１２,JP,高知県,,高知市,,,朝倉丙,,,108,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,1653-12,
3911395100980,39,33.565589,133.53767,原データ,hospital,hospital,新松田会愛宕病院,新松田会愛宕病院,愛宕病院,しんまつだかいあたごびょういん,,ATAGO HOSPITAL,"Mo,Tu,We,Th,Fr 09:00-12:00,13:30-17:00; Sa 09:00-12:00; PH off; Dec 31-Jan 03 off",internal;pulmonology;cardiology;gastroenterology;oncology;surgery;neurosurgery;orthopaedics;gynaecology;ophthalmology;otolaryngology;dermatology;urology;psychiatry;rheumatology;physiatry;radiology;emergency;anaesthetics,yes,http://www.atago-hp.or.jp,高知県高知市愛宕町１ー１ー１３,JP,高知県,,高知市,,,愛宕町一丁目,1,13,418,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395101020,39,33.556327,133.518927,原データ,hospital,hospital,高知整形・脳外科病院,高知整形・脳外科病院,高知整形・脳外科病院,こうちせいけいのうげかびょういん,,Kochi Orthoedic Neuro Surgery Hospital,"Mo,Tu,We,Th,Fr 09:00-12:00,14:00-17:00; Sa 09:00-12:00; PH off; Dec 31-Jan 03 off",neurosurgery;orthopaedics;physiatry;anaesthetics,,http://kochiseikei-nogeka.com,高知県高知市上町４丁目ー７ー２０,JP,高知県,,高知市,,,上町四丁目,7,20,102,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395101280,39,33.565595,133.532029,原データ,hospital,hospital,岡村病院,岡村病院,岡村病院,おかむらびょういん,Okamura Byoin,,"Mo,Tu,We,Th,Fr 09:00-12:00,13:30-17:00; Sa 09:00-12:00; PH off; Dec 30-Jan 03 off",internal;cardiology;gastroenterology;surgery;cardiothoracic_surgery;vascular_surgery;proctology;orthopaedics;plastic_surgery;physiatry;radiology;anaesthetics,,http://www.okamura-hp.or.jp/,高知県高知市入明町１－５,JP,高知県,,高知市,,,入明町,1,5,138,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395101310,39,33.555867,133.517117,原データ,hospital,hospital,川村病院,川村病院,川村病院,かわむらびょういん,,kawamura Hospital,"Mo,Tu,We,Th,Fr 08:45-12:35,14:00-17:30; Sa 08:45-12:45; PH off; Jan 01-Jan 03 off",internal;endocrinology;cardiology;gastroenterology;surgery;psychiatry;physiatry,,https://www.kawamura-hosp.or.jp,高知県高知市上町５丁目６－２０,JP,高知県,,高知市,,,上町五丁目,6,20,77,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395101440,39,33.56647,133.535336,原データ,hospital,hospital,木村病院,木村病院,木村病院,きむらびょういん,Kimura Byoin,,"Mo,Tu,We,Th,Fr 09:00-12:30,13:30-17:30; Sa 09:00-12:30; PH off; Dec 31-Jan 03 off",internal;pulmonology;cardiology;gastroenterology;orthopaedics;urology;physiatry,,http://www.kimuraho.jp/,高知県高知市寿町８－８,JP,高知県,,高知市,,,寿町,8,8,30,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3911395101570,39,33.558364,133.526006,原データ,hospital,hospital,国吉病院,国吉病院,国吉病院,くによしびょういん,Kuniyoshi Byoin,,"Mo,Tu,We,Th,Fr 09:00-12:00,14:00-17:00; Sa 09:00-12:00; PH off; Dec 30-Jan 03 off",internal;pulmonology;cardiology;gastroenterology;neurology;anaesthetics;palliative;surgery;neurosurgery;cardiothoracic_surgery;abdominal_surgery;orthopaedics;ophthalmology;urology;psychiatry;rheumatology;physiatry;radiology,,http://www.kuniyoshi-hp.or.jp/,高知県高知市上町１丁目３ー４,JP,高知県,,高知市,,,上町一丁目,3,4,106,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395101600,39,33.557252,133.536736,原データ,hospital,hospital,共生会下司病院,医療法人共生会下司病院,下司病院,,,Geshi Hospital,"Mo,Tu,We,Th,Fr 08:45-12:30,13:30-17:00; Sa 08:45-12:30; PH off; Dec 31-Jan 03 off",internal;gastroenterology;psychiatry;rheumatology;physiatry;radiology,,http://www.kochi-al.org/url/geshi-top.html,高知県高知市本町３丁目５番１３号,JP,高知県,,高知市,,,本町三丁目,5,13,50,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3911395101730,39,33.564311,133.544708,原データ,hospital,hospital,高知病院,高知病院,高知病院,こうちびょういん,,kouchi Hospital,"Mo,Tu,We,Th,Fr 09:00-12:00,13:30-17:00; Sa 09:00-12:30; PH off; Dec 31-Jan 03 off",internal;pulmonology;cardiology;gastroenterology;anaesthetics;orthopaedics;physiatry;radiology,,https://kochi-hp.nonami-kai.com/,高知県高知市相生町１‐３５,JP,高知県,,高知市,,,相生町,1,35,124,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3911395101860,39,33.564765,133.558362,原データ,hospital,hospital,杏林会高知ハーモニーホスピタル,医療法人杏林会高知ハーモニーホスピタル,高知ハーモニーホスピタル,,,KochiHarmonyHospital,"Mo,Tu,We,Th,Fr 09:00-12:00,14:00-17:00; Sa 09:00-12:00; PH off; Dec 30-Jan 03 off",internal;endocrinology;pulmonology;gastroenterology;child_psychiatry;psychiatry;geriatrics,,http://www.kochi-harmony.or.jp/,高知県高知市南金田５番１８号,JP,高知県,,高知市,,,南金田,5,18,133,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3911395102160,39,33.558368,133.572111,原データ,hospital,hospital,高知厚生病院,高知厚生病院,高知厚生病院,こうちこうせいびょういん,,Kochikosei Hospital,"Mo,Tu,We,Th,Fr 08:30-12:30,13:30-17:30; Sa 08:30-12:30; PH off; Dec 31-Jan 03 off",internal;endocrinology;pulmonology;cardiology;gastroenterology;abdominal_surgery;orthopaedics;physiatry,,http://www.kochi-koseihp.jp,高知県高知市葛島１ー９ー５０,JP,高知県,,高知市,,,葛島一丁目,9,50,42,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395102320,39,33.577943,133.544312,原データ,hospital,hospital,高知赤十字病院,高知赤十字病院,高知赤十字病院,こうちせきじゅうじびょういん,,Japanese Red Cross Kochi Hospital,"Mo,Tu,We,Th,Fr 08:45-17:05; PH off; Dec 29-Jan 03,May 01 off",internal;neurology;pulmonology;cardiology;gastroenterology;surgery;neurosurgery;orthopaedics;paediatrics;gynaecology;ophthalmology;otolaryngology;dermatology;urology;psychiatry;rheumatology;physiatry;radiology;pathology;anaesthetics,,http://www.kochi-med.jrc.or.jp,高知県高知市秦南町１丁目４番６３ー１１号,JP,高知県,,高知市,,,秦南町一丁目,4,63-11,402,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,号,
3911395102610,39,33.542715,133.484345,原データ,hospital,hospital,国立病院機構高知病院,独立行政法人国立病院機構高知病院,国立病院機構高知病院,,,Kochi National Hospital Kochi Byoin,"Mo,Tu,We,Th,Fr 09:00-17:15; PH off; Dec 29-Jan 03 off",general,,https://kochi.hosp.go.jp/,高知県高知市朝倉西町１丁目２番２５号,JP,高知県,,高知市,,,朝倉西町一丁目,2,25,424,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3911395102870,39,33.560238,133.535258,原データ,hospital,hospital,島本病院,島本病院,島本病院,しまもとびょういん,,Shimamoto Hospital,"Mo,Tu,We,Th,Fr 09:00-12:30,13:30-17:00; Sa 09:00-12:30; PH off; Dec 31-Jan 03 off",internal;cardiology;gastroenterology;neurology;geriatrics;neurosurgery;physiatry;radiology,,http://www.shimamotohp.or.jp/index.html,高知県高知市帯屋町２丁目６番３号,JP,高知県,,高知市,,,帯屋町二丁目,6,3,120,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395102900,39,33.558244,133.547963,原データ,hospital,hospital,だいいちリハビリテーション病院,だいいちリハビリテーション病院,だいいちリハビリテーション病院,だいいちりはびりてーしょんびょういん,,DaiichiRehabilitation Hospital,"Mo,Tu,We,Th,Fr 09:00-13:00,14:00-18:00; Sa 09:00-13:00; PH off; Dec 31-Jan 03,May 03-May 05 off",internal;pulmonology;cardiology;gastroenterology;surgery;orthopaedics;dermatology;psychiatry;rheumatology;physiatry;radiology;anaesthetics,,http://www.daiichi-hp.jp,高知県高知市九反田２番１４号,JP,高知県,,高知市,,,九反田,2,14,180,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395103170,39,33.559199,133.551836,原データ,hospital,hospital,高知記念病院,高知記念病院,高知記念病院,こうちきねんびょういん,,Kochi Memorial Hospital,"Mo,Tu,We,Th,Fr 08:30-12:00,13:30-17:00; Sa 08:30-12:00; PH off; Dec 30-Jan 03 off",internal;haematology;endocrinology;neurology;pulmonology;cardiology;gastroenterology;dialysis;surgery;abdominal_surgery;proctology;orthopaedics;dermatology;rheumatology;physiatry,,https://kochi-kinen.jp/,高知県高知市城見町４－１３,JP,高知県,,高知市,,,城見町,4,13,199,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395103200,39,33.554403,133.544582,原データ,hospital,hospital,潮江高橋病院,潮江高橋病院,潮江高橋病院,うしおえたかはしびょういん,,UshioeTakahashi Hospital,"Mo,Tu,Th,Fr 09:00-12:30,13:30-17:30; We,Sa 09:00-12:30; PH off; Dec 30-Jan 03 off",internal;pulmonology;cardiology;gastroenterology;surgery;ophthalmology;physiatry;radiology,,https://www.takashiokai.jp,高知県高知市土居町９－１８,JP,高知県,,高知市,,,土居町,9,18,80,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395103330,39,33.514116,133.572582,原データ,hospital,hospital,海里マリン病院,海里マリン病院,マリン病院,みさとまりんびょういん,,Marine Hospital,"Mo,Tu,We,Th,Fr 09:00-13:00,14:00-18:00; Sa 09:00-13:00; PH off; Dec 31-Jan 03 off",internal;cardiology;gastroenterology;surgery;orthopaedics;ophthalmology;dermatology;psychiatry;rheumatology;physiatry;radiology;anaesthetics,,https://www.marine-hosp.jp/,高知県高知市仁井田１６１７ー５,JP,高知県,,高知市,,,仁井田,,,76,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395103460,39,33.564354,133.542183,原データ,hospital,hospital,近森病院,近森病院,近森病院,ちかもりびょういん,,Chikamori Hospital,"Mo,Tu,We,Th,Fr 09:00-12:00,13:30-17:00; PH off; Dec 31-Jan 03 off",internal;neurology;pulmonology;cardiology;gastroenterology;nephrology;surgery;neurosurgery;orthopaedics;paediatric_surgery;dermatology;urology;psychiatry;dentistry;rheumatology;physiatry;radiology;pathology;emergency;anaesthetics,yes,http://www.chikamori.com,高知県高知市大川筋一丁目１番１６号,JP,高知県,,高知市,,,大川筋一丁目,1,16,489,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395103590,39,33.557047,133.561253,原データ,hospital,hospital,土佐田村病院,土佐田村病院,土佐田村病院,とさたむらびょういん,Tosatamura Byoin,,"Mo,Tu,We,Th,Fr 09:00-12:00,14:00-17:30; Sa 09:00-13:00; PH off; Dec 31-Jan 03 off",internal;pulmonology;cardiology;gastroenterology;physiatry;radiology,,https://tosatamura.jp,高知県高知市稲荷町１１－２０,JP,高知県,,高知市,,,稲荷町,11,20,44,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395103750,39,33.558891,133.556185,原データ,hospital,hospital,図南病院,図南病院,図南病院,となんびょういん,,Tonan Hospital,"Mo 08:30-17:00; Tu,We,Th,Fr 08:30-12:00,13:30-17:00; Sa 08:30-12:00; PH off; Dec 30-Jan 03 off || off ""GWは休診""",internal;neurology;pulmonology;cardiology;gastroenterology;hepatology;palliative;surgery;abdominal_surgery;proctology;orthopaedics;plastic_surgery;physiatry;radiology;anaesthetics,,http://www.hisakai.or.jp/tonan/,高知県高知市知寄町１丁目５－１５,JP,高知県,,高知市,,,知寄町一丁目,5,15,119,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395103910,39,33.501044,133.544841,原データ,hospital,hospital,長浜病院,長浜病院,長浜病院,ながはまびょういん,,Nagahama Hospital,"Mo,Tu,We,Th,Fr 08:30-12:30,14:00-18:00; Sa 08:30-12:30,14:00-17:00; PH off; Dec 30-Jan 03 off",internal;pulmonology;otolaryngology;cardiology;gastroenterology;surgery;cardiothoracic_surgery;proctology;orthopaedics;plastic_surgery,,http://www.nagahama-hp.or.jp,高知県高知市長浜８０１,JP,高知県,,高知市,,,長浜,,,50,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395104500,39,33.560552,133.547857,原データ,hospital,hospital,久病院,医療法人久会　久病院,久病院,,,hisa hospital,"Mo,Tu,We,Th,Fr 09:00-12:30,14:00-17:00; Sa 09:00-12:30; PH off; Dec 30-Jan 03 off",internal;endocrinology;pulmonology;gastroenterology;physiatry,,http://www.hisakai.or.jp/hisa/index.htm,高知県高知市桜井町１－２－３５,JP,高知県,,高知市,,,桜井町一丁目,2,35,84,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3911395104630,39,33.557254,133.530171,原データ,hospital,hospital,平田病院,平田病院,平田病院,ひらたびょういん,,Hirata Hospital,"Mo,Tu,We,Th,Fr 09:00-17:30; Sa 09:00-12:30; PH off; Dec 30-Jan 03 off",internal;pulmonology;orthopaedics;allergology;rheumatology;physiatry,,http://www.hirata-hp.com/,高知県高知市本町５丁目４番２３号,JP,高知県,,高知市,,,本町五丁目,4,23,24,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395104890,39,33.55781,133.525451,原データ,hospital,hospital,藤戸病院,藤戸病院,藤戸病院,ふじとびょういん,Fujito Byouin,,"Mo,Tu,We,Th,Fr,Sa 09:00-13:00,14:00-17:00; PH off; Dec 30-Jan 03 off",psychiatry,,https://okura-kai.com,高知県高知市上町１丁目４－２４,JP,高知県,,高知市,,,上町一丁目,4,24,80,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395104920,39,33.559748,133.522671,原データ,hospital,hospital,細木病院,細木病院,細木病院,ほそぎびょういん,,HOSOGI HOSPITAL,"Mo,Tu,We 09:00-12:30,13:30-17:30; Th,Fr 09:00-17:30; Sa 09:00-12:30,13:00-15:00; PH off; Dec 31-Jan 03 off",internal;pulmonology;cardiology;gastroenterology;nephrology;surgery;neurosurgery;orthopaedics;paediatrics;otolaryngology;dermatology;urology;psychiatry;dentistry;rheumatology;physiatry;radiology;anaesthetics,,http://hosogi-hospital.jp/index.htm,高知県高知市大膳町３７,JP,高知県,,高知市,,,大膳町,,,428,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,地番のため addr:block_number と addr:housenumber を出さない,,
3911395105060,39,33.557093,133.526029,原データ,hospital,hospital,上町病院,上町病院,上町病院,かみまちびょういん,,Kamimachi Hospital,"Mo,Tu,We,Th,Fr 09:00-12:00,13:00-17:00; Sa 09:00-12:00; PH off; Dec 31-Jan 03 off",internal;endocrinology;surgery;orthopaedics;plastic_surgery;dermatology;physiatry;radiology;anaesthetics,,http://www.kamimachi-hp.or.jp/,高知県高知市上町１－７－３４,JP,高知県,,高知市,,,上町一丁目,7,34,92,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395105220,39,33.557215,133.535022,原データ,hospital,hospital,南病院,南病院,南病院,みなみびょういん,,,"Mo,Tu,We,Th,Fr 09:00-12:00,13:00-17:00; Sa 09:00-12:00; PH off; Dec 31-Jan 03 off",internal;cardiology;gastroenterology;physiatry;radiology,,,高知県高知市本町３丁目６－２８,JP,高知県,,高知市,,,本町三丁目,6,28,70,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3911395105480,39,33.5547,133.507866,原データ,hospital,hospital,山村病院,山村病院,山村病院,やまむらびょういん,,Yamamura Hospital,"Mo,Tu,We,Th,Fr 09:00-12:30,13:30-18:00; Sa 09:00-12:30; PH off; Dec 31-Jan 03 off",internal;pulmonology;cardiology;gastroenterology;orthopaedics;urology;physiatry,,http://yamamurakai.sakura.ne.jp,高知県高知市下島町１０６番地,JP,高知県,,高知市,,,下島町,,,33,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3911395105640,39,33.567746,133.597541,原データ,hospital,hospital,高知城東病院,高知城東病院,高知城東病院,こうちじょうとうびょういん,,KOCHI JOTO HOSPITAL,"Mo,Tu,We,Th,Fr 09:00-12:30,13:30-16:00; PH off; Dec 30-Jan 03 off",internal;dermatology;physiatry;radiology,,http://www.kochijoto.or.jp/,高知県高知市大津乙７１９,JP,高知県,,高知市,,,大津乙,,,60,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,719,
3911395105800,39,33.557977,133.538431,原データ,hospital,hospital,竹下会竹下病院,特定医療法人竹下会竹下病院,竹下病院,,,Takeshita Hospital,"Mo,Tu,We,Th,Fr 09:00-12:30,13:30-17:20; Sa 09:00-12:05; PH off; Dec 30-Jan 03,Apr 29,May 03-May 05 off || off ""GWは休診""",internal;endocrinology;pulmonology;cardiology;nephrology;geriatrics;surgery;abdominal_surgery;proctology;orthopaedics;gynaecology;dermatology;urology;rheumatology;physiatry,,http://www.takeshita-hp.jp/,高知県高知市与力町３番８号,JP,高知県,,高知市,,,与力町,3,8,76,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3911395105930,39,33.556979,133.512905,原データ,hospital,hospital,町田病院,町田病院,町田病院,まちだびょういん,Machida Byoin,,"Mo,Tu,We,Th,Fr 08:45-12:15,13:30-17:00; Sa 08:45-12:15; Sa[2,4,5] off; PH off; Dec 29-Jan 03 off",ophthalmology,,http://www.machida-hp.com/,高知県高知市旭町１－１０４,JP,高知県,,高知市,,,旭町一丁目,,,60,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,104,
3911395106070,39,33.54059,133.501842,原データ,hospital,hospital,地域医療機能推進機構高知西病院,独立行政法人地域医療機能推進機構高知西病院,高知西病院,,,kochi nisi hospital,"Mo,Tu,We,Th,Fr 09:00-12:00,13:00-17:00; PH off; Dec 29-Jan 03 off",internal;surgery;abdominal_surgery;orthopaedics;urology;physiatry;radiology;anaesthetics,,http://kochi.jcho.go.jp/,高知県高知市神田３１７－１２,JP,高知県,,高知市,,,神田,,,146,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3911395106100,39,33.58333,133.567771,原データ,hospital,hospital,三愛病院,三愛病院,三愛病院,さんあいびょういん,,san-ai Hospital,"Mo,We,Th,Fr 09:00-12:30,13:30-18:00; Tu 09:00-12:30,13:30-17:30; Sa 09:00-12:30; PH off; Dec 31-Jan 03 off",internal;cardiology;orthopaedics;paediatrics;otolaryngology;dermatology;psychiatry;physiatry;radiology,,http://www.sanai-hospital.jp/top/,高知県高知市一宮西町１丁目７ー２５,JP,高知県,,高知市,,,一宮西町一丁目,7,25,98,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3911395106230,39,33.579066,133.563756,原データ,hospital,hospital,高知総合リハビリテーション病院,高知総合リハビリテーション病院,高知総合リハビリテーション病院,こうちそうごうりはびりてーしょんびょういん,,Kouchi-sougou-Rehabilitation-Hospital,"Mo,Tu,We,Th,Fr 09:00-12:00,13:00-17:00; PH off; Dec 31-Jan 03 off",internal;cardiology;gastroenterology;physiatry,,https://www.jojinkai.com/kouchi/,高知県高知市一宮南町１丁目１０番１５号,JP,高知県,,高知市,,,一宮南町一丁目,10,15,176,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395106360,39,33.570777,133.536934,原データ,hospital,hospital,高橋病院,高橋病院,高橋病院,たかはしびょういん,,Takahashi Hospital,"Mo,Tu,We,Th,Fr 09:00-12:30,14:00-17:30; Sa 09:00-12:30; PH off; Dec 29-Jan 03 off",internal;pulmonology;cardiology;gastroenterology;surgery;orthopaedics;ophthalmology,,,高知県高知市愛宕町３丁目９番２０号,JP,高知県,,高知市,,,愛宕町三丁目,9,20,29,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),,,,
3911395106490,39,33.489501,133.549185,原データ,hospital,hospital,愛宕病院分院,新松田会　愛宕病院分院,愛宕病院分院,,,AtagoBuninHospital,"Mo,Tu,We,Th,Fr 09:00-17:00; Sa 09:00-12:30; PH off; Dec 31-Jan 03 off",internal;psychiatry;physiatry,,http://atago-ryoyohp.jp/,高知県高知市長浜,JP,高知県,,高知市,,,長浜,,,180,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,,
3911395106650,39,33.548922,133.514619,原データ,hospital,hospital,岡林病院,岡林病院,岡林病院,おかばやしびょういん,,Okabayashi Hospital,"Mo,Tu,We,Th,Fr 09:00-12:00,14:00-17:00; Sa 09:00-12:00; PH off; Dec 30-Jan 03 off",internal;haematology;pulmonology;geriatrics;cardiology;gastroenterology;surgery;neurosurgery;cardiothoracic_surgery;orthopaedics;plastic_surgery;ophthalmology;dermatology;urology;allergology;rheumatology;physiatry;radiology,,http://okabayashi.jp,高知県高知市神田５９８,JP,高知県,,高知市,,,神田,,,91,厚生労働省 医療情報ネットのオープンデータ (2026-06-01),yes,,598,
